id,utterance,topics,primary_topic,confidence,source,annotator_id,created_at
topic_001084,The workplace is toxic and I dread going in every morning.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_005,2024-12-15T09:08:54Z
topic_001085,I've been in a toxic relationship for years and I can't leave.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_005,2024-10-19T01:04:14Z
topic_001086,I'm convinced something is very wrong with me but doctors can't find it.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_001,2024-10-02T20:09:15Z
topic_001087,My children are struggling and I feel like a failure as a parent.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_003,2025-03-08T05:45:42Z
topic_001088,I keep having panic attacks before important meetings.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_005,2024-06-30T03:39:19Z
topic_001089,I struggle to form close friendships and I often feel alone.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_001,2025-03-17T04:04:19Z
topic_001090,My partner doesn't seem to care about my emotional needs.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_004,2025-03-08T00:46:21Z
topic_001091,My children are struggling and I feel like a failure as a parent.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_002,2025-01-01T02:31:13Z
topic_001092,I have too many deadlines and I'm drowning in work.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_005,2024-07-18T00:18:53Z
topic_001093,The constant criticism from my supervisor is destroying my confidence.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_003,2024-11-18T13:12:24Z
topic_001094,I'm exhausted and I feel like I can never do enough at work.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_005,2025-02-10T06:17:55Z
topic_001095,I'm exhausted and I feel like I can never do enough at work.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_002,2025-03-16T19:22:15Z
topic_001096,I was in an abusive relationship and I'm still recovering from it.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_003,2024-09-15T02:33:48Z
topic_001097,I chose the wrong field and now I'm stuck and don't know what to do.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_004,2024-07-28T22:48:32Z
topic_001098,I'm struggling with procrastination and my grades are suffering.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_004,2024-06-30T21:06:33Z
topic_001099,My marriage is falling apart and I don't know how to save it.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_003,2024-12-19T12:28:40Z
topic_001100,My doctor found something worrying on my scan and I'm waiting for results.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_004,2024-12-09T02:02:29Z
topic_001101,Karza bahut ho gaya hai aur main thak gaya hun.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_002,2024-06-30T01:47:40Z
topic_001102,The workplace is toxic and I dread going in every morning.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_005,2025-03-21T18:33:40Z
topic_001103,Burnout ki wajah se partner ke saath relationship kharab ho gayi.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.9,synthetic,ann_005,2024-10-21T00:02:59Z
topic_001104,I feel undervalued and disrespected at work every single day.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_004,2025-02-02T12:37:20Z
topic_001105,I can't afford basic necessities and it's terrifying.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_004,2025-03-24T12:58:49Z
topic_001106,I'm afraid I'll lose my job and I won't be able to pay my mortgage.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.9,synthetic,ann_001,2024-10-15T08:24:01Z
topic_001107,I'm scared I'm going to lose my job and I don't know what to do.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_004,2024-06-07T16:43:07Z
topic_001108,My mental health is suffering because of my work situation.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_002,2024-08-03T02:37:34Z
topic_001109,I can't sleep because I keep worrying about work problems.,"[""workplace_stress""]",workplace_stress,0.88,synthetic,ann_004,2024-06-16T00:56:22Z
topic_001110,I have ADHD and my academic performance suffers as a result.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_003,2024-11-15T04:08:11Z
topic_001111,I have a chronic illness and it's making it impossible to keep up with my studies.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.82,synthetic,ann_001,2025-03-15T05:24:01Z
topic_001112,I live in constant fear of having another panic attack.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_003,2025-03-04T15:20:01Z
topic_001113,I can't balance work demands and my family keeps suffering for it.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.9,synthetic,ann_003,2025-01-15T18:19:33Z
topic_001114,I've been in a toxic relationship for years and I can't leave.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_003,2024-12-19T16:00:06Z
topic_001115,I took a gap year and now I feel behind all my peers.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_002,2024-11-26T21:20:19Z
topic_001116,I've been sick for months and the financial pressure is adding to my stress.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.9,synthetic,ann_001,2024-07-04T10:41:33Z
topic_001117,Health ki wajah se sab kuch rok diya hai mujhne.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_005,2024-08-25T18:53:34Z
topic_001118,My academic performance has been declining and I'm scared.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_002,2024-10-07T06:16:27Z
topic_001119,My team is hostile toward me and it's affecting my mental health.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_001,2024-11-30T12:48:51Z
topic_001120,I'm dealing with imposter syndrome at university.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_003,2025-03-24T11:02:12Z
topic_001121,I'm in medical school and the workload is destroying my mental health.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_004,2024-07-24T09:30:50Z
topic_001122,My mental health is making my physical symptoms worse.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_003,2024-12-21T02:45:47Z
topic_001123,I'm dealing with imposter syndrome at university.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_005,2025-01-01T05:41:26Z
topic_001124,Paise ki wajah se partner ke saath bahut jhagde ho rahe hain.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.9,synthetic,ann_005,2025-03-25T03:48:24Z
topic_001125,I have fibromyalgia and some days I can barely get out of bed.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_005,2024-07-08T02:50:32Z
topic_001126,I lost my job because of illness and now I'm struggling financially.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.82,synthetic,ann_004,2025-01-07T12:10:47Z
topic_001127,I'm afraid to get the medical help I need because I can't afford it.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.9,synthetic,ann_001,2024-12-11T00:52:59Z
topic_001128,My career feels completely stuck and I have no idea what to do next.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_001,2024-10-15T14:37:46Z
topic_001129,My boss is making my life hell and I'm taking it out on my partner.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_002,2024-10-30T02:42:32Z
topic_001130,I took a gap year and now I feel behind all my peers.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_003,2024-06-10T12:56:25Z
topic_001131,I have somatic symptoms — physical pain with no clear medical cause.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_004,2024-06-15T17:50:51Z
topic_001132,I can't sleep because I keep worrying about money.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_001,2024-12-11T13:56:52Z
topic_001133,My thesis is due and I've barely started — I'm in panic mode.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_004,2024-08-12T03:12:07Z
topic_001134,I was humiliated in front of my colleagues by my manager.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_002,2024-06-10T04:34:06Z
topic_001135,I feel ashamed of my financial situation in front of my partner.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.85,synthetic,ann_001,2024-11-10T22:47:05Z
topic_001136,I travel too much for work and my family is falling apart.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_001,2024-07-27T10:33:33Z
topic_001137,I've been laid off and I'm panicking about how to pay my debts.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.9,synthetic,ann_005,2024-09-14T19:05:11Z
topic_001138,I have multiple assignments due this week and I'm completely overwhelmed.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_001,2025-03-08T13:22:57Z
topic_001139,I have borrowed money from family and I'm too embarrassed to face them.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_003,2024-08-18T20:54:36Z
topic_001140,Paise ki wajah se partner ke saath bahut jhagde ho rahe hain.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.9,synthetic,ann_001,2025-01-20T11:44:40Z
topic_001141,I have reproductive health issues that have devastated me.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_002,2025-01-17T02:40:55Z
topic_001142,I have exam anxiety so bad that I freeze during tests.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_004,2025-01-06T00:01:59Z
topic_001143,I'm burned out and distant from my family because of constant work stress.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_004,2024-11-03T14:16:50Z
topic_001144,I'm underpaid and overworked and the financial pressure is making me anxious.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.9,synthetic,ann_003,2024-11-20T18:45:12Z
topic_001145,I have test anxiety that makes me forget everything I've studied.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_003,2024-06-03T15:04:35Z
topic_001146,Financial stress is affecting my health and my relationships.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_002,2025-02-21T02:50:30Z
topic_001147,I was diagnosed with a chronic condition and I'm struggling to accept it.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_003,2024-09-10T09:53:11Z
topic_001148,I spent years building my business and it collapsed — I've lost everything.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_005,2024-09-30T21:51:38Z
topic_001149,I'm away at university and I'm desperately lonely without my family.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.85,synthetic,ann_004,2024-09-23T19:52:08Z
topic_001150,I'm scared I'm going to lose my job and I don't know what to do.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_004,2025-02-27T15:29:09Z
topic_001151,My manager keeps criticising everything I do and I can't take it anymore.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_005,2024-10-27T17:32:49Z
topic_001152,I'm in my final year and I'm terrified of graduating and entering the real world.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_001,2024-09-10T06:35:27Z
topic_001153,I'm completely burned out from working 12-hour days.,"[""workplace_stress""]",workplace_stress,0.88,synthetic,ann_005,2024-06-10T23:20:24Z
topic_001154,I have health anxiety and I constantly fear the worst.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_004,2024-06-27T18:26:27Z
topic_001155,I'm struggling with a difficult divorce and custody battle.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_005,2024-12-28T13:24:12Z
topic_001156,Pariwar ke saath tension bahut badh gayi hai.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_004,2024-06-17T23:14:34Z
topic_001157,My debt is mounting every month and I don't know how to stop it.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_002,2025-01-24T09:56:41Z
topic_001158,Exams se pehle bahut ghabra jaata hun.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_004,2024-10-24T10:13:43Z
topic_001159,I'm dealing with long COVID and I feel like I'll never recover.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_001,2024-12-22T10:51:20Z
topic_001160,I've made terrible financial decisions and I can't forgive myself.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_004,2024-10-27T20:46:04Z
topic_001161,I feel like I'm failing as both a professional and as a partner.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.9,synthetic,ann_002,2024-08-09T13:45:14Z
topic_001162,My mental health crisis is affecting my ability to study.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.82,synthetic,ann_002,2024-08-17T05:39:04Z
topic_001163,I feel invisible in my relationship — like my needs don't matter.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_001,2024-12-16T06:02:56Z
topic_001164,I was bullied at work and it has left me shaken.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_001,2025-01-23T18:10:18Z
topic_001165,I have persistent back pain that has ended my ability to do things I love.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_004,2025-03-07T17:34:12Z
topic_001166,I can't stop thinking about work even when I'm at home.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_004,2025-01-24T22:20:00Z
topic_001167,I feel like I'm failing as both a professional and as a partner.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.87,synthetic,ann_004,2025-03-13T17:59:21Z
topic_001168,I went through a painful breakup and I can't move on.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_002,2024-11-11T01:03:27Z
topic_001169,I feel deep shame about my financial situation.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_005,2025-03-20T02:23:40Z
topic_001170,I can't work because of my illness and I'm in serious financial trouble.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.82,synthetic,ann_004,2024-10-29T12:35:02Z
topic_001171,My academic career feels like a disaster and I don't know what to do.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_003,2024-09-10T13:55:51Z
topic_001172,I don't know how to set boundaries with toxic family members.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_005,2024-10-24T05:34:25Z
topic_001173,Chronic pain ki wajah se zindagi bahut mushkil ho gayi hai.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_002,2024-09-15T19:00:57Z
topic_001174,I grew up in poverty and I'm terrified of going back there.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_003,2024-09-02T13:16:28Z
topic_001175,I feel deeply lonely and isolated and it's affecting my mental health.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_003,2024-12-15T00:43:21Z
topic_001176,I'm going through grief after losing my best friend.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_004,2024-10-14T18:22:08Z
topic_001177,I'm completely burned out from working 12-hour days.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_001,2024-09-16T06:48:44Z
topic_001178,I was laid off last month and I feel completely lost.,"[""workplace_stress""]",workplace_stress,0.88,synthetic,ann_003,2024-08-09T08:22:21Z
topic_001179,I'm in a competitive programme and I feel like I don't belong.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_005,2025-01-21T03:38:26Z
topic_001180,I took a gap year and now I feel behind all my peers.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_005,2024-07-28T19:49:30Z
topic_001181,Marks ache nahi aaye aur sab naraaz hain mujhse.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_002,2024-08-22T02:32:59Z
topic_001182,I'm struggling with a difficult divorce and custody battle.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_004,2025-01-22T18:21:30Z
topic_001183,Career ke baare mein kuch samajh nahi aa raha.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_004,2024-08-11T09:52:34Z
topic_001184,I chose the wrong field and now I'm stuck and don't know what to do.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_001,2024-07-07T07:29:16Z
topic_001185,I feel like a failure at work even though I try my hardest.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_002,2025-02-03T17:22:33Z
topic_001186,My toxic work environment is making me take out my frustration on my family.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.85,synthetic,ann_002,2024-10-19T16:09:45Z
topic_001187,My mother is very critical and it has impacted my self-esteem my whole life.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_003,2024-10-10T23:23:43Z
topic_001188,I've been passed over for promotion three times and I'm losing faith.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_005,2024-08-27T15:33:23Z
topic_001189,I'm supporting my family alone and the financial pressure is crushing.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_002,2025-03-20T07:15:34Z
topic_001190,I failed an important exam and I can't stop beating myself up.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_005,2025-03-26T15:39:07Z
topic_001191,I'm exhausted and I feel like I can never do enough at work.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_002,2024-06-10T11:39:40Z
topic_001192,I'm a first-generation student and I feel completely out of place.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_001,2024-07-06T13:01:56Z
topic_001193,My job is killing me slowly — the stress is unbearable.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_002,2024-07-20T00:27:53Z
topic_001194,My partner doesn't understand the pressure I'm under academically.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.82,synthetic,ann_002,2024-11-26T23:17:24Z
topic_001195,My partner and I have completely different values and it's causing conflict.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_003,2024-11-30T03:32:32Z
topic_001196,I can't balance my academic commitments and my relationship — both are suffering.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.82,synthetic,ann_001,2025-01-12T16:01:49Z
topic_001197,My business failed and I've lost everything I worked for.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_004,2025-02-22T02:02:57Z
topic_001198,Paise ki wajah se partner ke saath bahut jhagde ho rahe hain.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.87,synthetic,ann_001,2024-07-07T03:59:59Z
topic_001199,I have test anxiety that makes me forget everything I've studied.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_003,2024-10-26T20:01:28Z
topic_001200,The stress of financial instability is making it hard to perform at work.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.9,synthetic,ann_005,2025-03-25T02:16:58Z
topic_001201,I'm in my third year and I'm having a massive crisis about my future.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_004,2024-10-01T00:24:01Z
topic_001202,Kaam ki wajah se zindagi kharab ho rahi hai.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_004,2025-01-30T09:43:07Z
topic_001203,My relationship is emotionally abusive but I don't know how to leave.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_003,2025-02-18T16:09:33Z
topic_001204,I have been studying for years and I still haven't found success.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_001,2025-03-27T21:07:18Z
topic_001205,I'm a student dealing with burnout from constant studying.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_003,2025-01-02T05:42:10Z
topic_001206,I was diagnosed with a neurological condition and I'm in shock.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_005,2024-11-08T09:58:06Z
topic_001207,Paise ki kami ki wajah se sab se sharmaata hun.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_001,2024-10-21T08:52:47Z
topic_001208,I can't stop googling my symptoms and it's making my anxiety worse.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_004,2025-01-14T17:59:25Z
topic_001209,I'm afraid to get the medical help I need because I can't afford it.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.9,synthetic,ann_005,2024-09-29T12:45:10Z
topic_001210,I lost my job because of illness and now I'm struggling financially.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.82,synthetic,ann_004,2024-12-14T12:12:44Z
topic_001211,My boss is making my life hell and I'm taking it out on my partner.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.85,synthetic,ann_005,2025-03-26T01:31:34Z
topic_001212,Karza bahut ho gaya hai aur main thak gaya hun.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_001,2024-07-08T20:10:43Z
topic_001213,My business failed and I've lost everything I worked for.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_002,2024-09-12T16:25:04Z
topic_001214,I'm suffering from severe burnout and I don't know how to recover.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_002,2024-08-17T12:09:12Z
topic_001215,The financial pressure from losing my job is affecting my marriage.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.85,synthetic,ann_005,2024-08-05T19:41:42Z
topic_001216,I have a phobia of hospitals and medical procedures.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_003,2024-07-01T05:57:36Z
topic_001217,Paise ki wajah se partner ke saath bahut jhagde ho rahe hain.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.85,synthetic,ann_004,2024-11-08T14:39:07Z
topic_001218,The pressure from my parents to get top grades is unbearable.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_003,2024-08-04T14:23:13Z
topic_001219,My parents don't support my choice of career and we've stopped speaking.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.85,synthetic,ann_004,2024-07-06T11:55:27Z
topic_001220,I was passed over for a raise and now I can barely afford my bills.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.82,synthetic,ann_005,2024-10-13T20:58:03Z
topic_001221,I can't afford my medication and it's making my condition worse.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.87,synthetic,ann_002,2025-03-26T20:05:11Z
topic_001222,I feel deep shame about my financial situation.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_005,2025-02-26T08:23:16Z
topic_001223,I have ADHD and my academic performance suffers as a result.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_002,2025-03-15T14:20:35Z
topic_001224,Naukri pe bahut zyada pressure hai aur main thak gaya hun.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_001,2025-02-22T22:53:30Z
topic_001225,I can't balance work demands and my family keeps suffering for it.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.9,synthetic,ann_002,2025-02-23T02:27:02Z
topic_001226,My work environment is making me physically sick.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_004,2024-10-11T07:36:34Z
topic_001227,My promotion means relocating and it's causing a crisis in my relationship.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_005,2024-12-13T11:22:05Z
topic_001228,I had to sell my home because of financial difficulties.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_003,2025-02-17T02:58:38Z
topic_001229,I'm in my third year and I'm having a massive crisis about my future.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_002,2024-07-03T02:41:25Z
topic_001230,My boss's criticism is making me depressed and my partner doesn't know how to help.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.9,synthetic,ann_002,2024-10-22T18:38:05Z
topic_001231,I feel invisible in my family — like my voice doesn't matter.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_001,2024-10-05T03:03:31Z
topic_001232,Kaam ki wajah se zindagi kharab ho rahi hai.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_004,2024-06-29T18:29:45Z
topic_001233,I've never been good with money and I feel hopeless about it.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_005,2024-08-25T10:11:40Z
topic_001234,Breakup ki wajah se padhai bilkul nahi ho rahi.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.87,synthetic,ann_001,2024-06-24T05:08:40Z
topic_001235,I was humiliated in front of my colleagues by my manager.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_005,2025-01-12T05:16:39Z
topic_001236,I had a heart scare last week and I haven't recovered mentally.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_004,2024-12-10T16:13:59Z
topic_001237,I'm on the verge of eviction and I'm completely panicking.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_001,2024-10-14T16:40:17Z
topic_001238,I've been laid off and I'm panicking about how to pay my debts.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.9,synthetic,ann_002,2025-02-26T22:18:59Z
topic_001239,I feel like a cog in a machine at my job — completely replaceable.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_002,2024-10-27T18:08:51Z
topic_001240,I gave up everything for this job and it's not working out.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_004,2024-12-30T18:32:12Z
topic_001241,I'm convinced something is very wrong with me but doctors can't find it.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_002,2024-07-06T17:18:10Z
topic_001242,The pressure from my parents about grades is damaging our relationship.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.82,synthetic,ann_002,2024-07-14T20:34:10Z
topic_001243,Job ja sakti hai aur paise ki bhi bahut tension hai.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.85,synthetic,ann_001,2025-03-07T22:29:13Z
topic_001244,I spent years building my business and it collapsed — I've lost everything.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_005,2025-03-24T21:30:17Z
topic_001245,Future ke baare mein dar lag raha hai.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_005,2024-06-14T03:15:36Z
topic_001246,I was laid off and now my relationship is under enormous strain.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_005,2024-09-06T16:57:19Z
topic_001247,I'm failing my course and I feel like a complete failure.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_005,2024-06-24T09:37:23Z
topic_001248,I feel like I'm failing as both a professional and as a partner.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_002,2024-12-19T03:02:24Z
topic_001249,My partner controls all the money in the relationship and I feel trapped.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.85,synthetic,ann_002,2025-01-15T16:35:40Z
topic_001250,Kaam ki wajah se zindagi kharab ho rahi hai.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_001,2024-10-16T08:31:25Z
topic_001251,I was hospitalised during my exams and now I'm way behind.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.85,synthetic,ann_002,2024-06-20T14:52:43Z
topic_001252,I feel completely ashamed of how much debt I'm in.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_004,2025-02-28T13:53:09Z
topic_001253,I'm going through a separation and the grief feels unbearable.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_004,2024-11-30T13:58:35Z
topic_001254,I'm failing my course and I feel like a complete failure.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_001,2025-02-04T01:13:15Z
topic_001255,Koi bimari hai jo theek hi nahi ho rahi.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_002,2024-09-22T06:37:03Z
topic_001256,I can't sleep because of exam stress and my health is deteriorating.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.87,synthetic,ann_003,2024-12-08T06:30:18Z
topic_001257,I've never been good with money and I feel hopeless about it.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_001,2024-07-10T20:42:18Z
topic_001258,My company is going under and I'm terrified about my financial future.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.87,synthetic,ann_003,2024-10-19T04:24:35Z
topic_001259,Karza bahut ho gaya hai aur main thak gaya hun.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_001,2024-12-30T13:02:29Z
topic_001260,My family feels I prioritise work over them and they're right.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_002,2024-09-09T07:09:15Z
topic_001261,Naukri chali gayi aur bills nahi bhar sakta.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_001,2024-10-11T13:40:44Z
topic_001262,My relationship is emotionally abusive but I don't know how to leave.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_001,2024-09-20T21:18:04Z
topic_001263,I've been living paycheck to paycheck for years and I'm exhausted.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_003,2024-11-11T10:48:22Z
topic_001264,I can't afford my medication and it's making my condition worse.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.87,synthetic,ann_004,2024-11-27T03:05:02Z
