id,utterance,primary_intent,secondary_intent,confidence,source,annotator_id,created_at
intent_001128,Can I start the mental health evaluation?,assessment_request,seek_support,0.88,synthetic,ann_005,2024-08-19T18:28:40Z
intent_001129,I want to cancel and rebook my session.,book_appointment,,0.96,synthetic,ann_002,2025-02-22T00:34:38Z
intent_001130,I'd like to get an appointment booked.,book_appointment,,0.92,synthetic,ann_005,2024-11-09T08:02:15Z
intent_001131,I'd like to do a wellbeing assessment.,assessment_request,seek_support,0.9,synthetic,ann_005,2025-02-06T08:46:43Z
intent_001132,I want to measure my anxiety levels with a test.,assessment_request,seek_support,0.97,synthetic,ann_003,2024-06-21T00:35:53Z
intent_001133,I've been billed incorrectly.,feedback_complaint,,0.85,synthetic,ann_005,2024-07-13T10:54:06Z
intent_001134,I need to book a therapy appointment.,book_appointment,,0.94,synthetic,ann_003,2024-11-02T03:20:34Z
intent_001135,I'd like to get on the schedule this week.,book_appointment,,0.98,synthetic,ann_003,2024-12-15T00:31:06Z
intent_001136,Can I schedule a session for sometime next week?,book_appointment,,0.96,synthetic,ann_001,2024-09-22T08:12:52Z
intent_001137,What is a mental health crisis?,information_request,,0.9,synthetic,ann_005,2024-12-24T00:36:29Z
intent_001138,I need help understanding why I feel this way.,seek_support,book_appointment,0.9,synthetic,ann_003,2024-10-24T13:46:19Z
intent_001139,I'm scared of myself right now.,crisis_emergency,,0.97,synthetic,ann_004,2024-06-02T19:31:10Z
intent_001140,The app doesn't work on my phone.,feedback_complaint,,0.9,synthetic,ann_002,2024-08-12T23:40:05Z
intent_001141,Yaar bahut bura lag raha hai aaj.,seek_support,book_appointment,0.88,synthetic,ann_004,2024-12-19T13:05:36Z
intent_001142,I want to assess my PTSD symptoms.,assessment_request,information_request,0.88,synthetic,ann_002,2024-09-29T14:26:52Z
intent_001143,I want to stop existing.,crisis_emergency,,0.99,synthetic,ann_002,2025-02-04T09:56:24Z
intent_001144,What would you recommend I try first?,general_chat,seek_support,0.92,synthetic,ann_002,2024-08-13T02:24:04Z
intent_001145,I need help with the anxiety that's been consuming my life.,seek_support,,0.88,synthetic,ann_004,2025-02-24T15:55:25Z
intent_001146,I need to make an appointment for mental health support.,book_appointment,,0.9,synthetic,ann_003,2024-11-06T18:54:57Z
intent_001147,My mental health has been really suffering.,seek_support,,0.85,synthetic,ann_001,2024-07-04T03:39:12Z
intent_001148,I want to kill myself.,crisis_emergency,,0.95,synthetic,ann_004,2024-06-05T10:12:53Z
intent_001149,What qualifications do your therapists have?,information_request,assessment_request,0.9,synthetic,ann_004,2025-02-02T22:47:58Z
intent_001150,I need help processing some really hard emotions.,seek_support,book_appointment,0.9,synthetic,ann_004,2024-09-03T16:58:19Z
intent_001151,PHQ-9 test lena hai mujhe.,assessment_request,information_request,0.93,synthetic,ann_005,2024-07-03T23:42:51Z
intent_001152,I've been feeling really hopeless about the future.,seek_support,,0.92,synthetic,ann_003,2025-03-10T22:31:55Z
intent_001153,I've been hurting myself regularly and can't stop.,crisis_emergency,seek_support,0.97,synthetic,ann_005,2024-09-20T06:15:35Z
intent_001154,Can I do a baseline mental health check?,assessment_request,seek_support,0.88,synthetic,ann_002,2024-12-13T19:26:25Z
intent_001155,What are the signs of burnout?,information_request,,0.95,synthetic,ann_003,2024-09-06T11:14:51Z
intent_001156,What does 'going to therapy' actually involve?,information_request,seek_support,0.95,synthetic,ann_004,2025-01-10T06:31:08Z
intent_001157,Everything I try seems to fail and I feel defeated.,seek_support,,0.95,synthetic,ann_002,2024-06-28T02:40:37Z
intent_001158,Mujhe kisi se baat karni hai.,seek_support,,0.97,synthetic,ann_004,2025-03-09T05:51:34Z
intent_001159,I need to schedule a session to discuss my anxiety.,book_appointment,,0.9,synthetic,ann_003,2025-01-02T03:51:14Z
intent_001160,I've heard about this app and wanted to try it.,general_chat,seek_support,0.95,synthetic,ann_003,2025-02-19T04:47:27Z
intent_001161,My thoughts have been really negative and I can't stop them.,seek_support,,0.85,synthetic,ann_004,2024-06-06T09:43:52Z
intent_001162,I don't think I'll make it through the night.,crisis_emergency,,0.9,synthetic,ann_002,2024-10-16T23:28:52Z
intent_001163,What is the connection between exercise and mental health?,information_request,seek_support,0.97,synthetic,ann_003,2024-06-03T04:36:59Z
intent_001164,Can we do the depression and anxiety tests?,assessment_request,information_request,0.97,synthetic,ann_005,2024-06-27T12:56:50Z
intent_001165,I have a plan to kill myself.,crisis_emergency,,0.95,synthetic,ann_003,2024-10-06T02:39:56Z
intent_001166,I've been struggling with my mental health for a while now.,seek_support,,0.97,synthetic,ann_001,2025-03-25T07:51:31Z
intent_001167,I've been thinking about ways to end my life for weeks.,crisis_emergency,seek_support,0.9,synthetic,ann_003,2024-06-08T19:08:25Z
intent_001168,I'm struggling with my anxiety more than ever.,seek_support,,0.97,synthetic,ann_002,2024-12-11T06:35:41Z
intent_001169,This is a terrible experience.,feedback_complaint,,0.88,synthetic,ann_001,2024-06-13T08:33:26Z
intent_001170,I'd like to take the PTSD screening.,assessment_request,,0.95,synthetic,ann_003,2024-12-02T19:01:20Z
intent_001171,I need help dealing with my emotions.,seek_support,general_chat,0.9,synthetic,ann_004,2025-02-27T04:09:43Z
intent_001172,How does trauma affect the brain?,information_request,,0.92,synthetic,ann_002,2025-02-16T16:55:41Z
intent_001173,"I'm fine right now, just exploring the app.",general_chat,,0.95,synthetic,ann_001,2025-03-21T12:02:04Z
intent_001174,Can I do the stress test?,assessment_request,,0.95,synthetic,ann_005,2025-02-14T14:13:17Z
intent_001175,The chatbot doesn't understand me at all.,feedback_complaint,,0.93,synthetic,ann_004,2024-10-20T20:32:28Z
intent_001176,I need support to deal with what I'm going through.,seek_support,,0.92,synthetic,ann_005,2024-10-07T14:32:25Z
intent_001177,Can you tell me more about yourself?,general_chat,,0.92,synthetic,ann_004,2025-02-18T06:10:09Z
intent_001178,What can I do here?,general_chat,,0.92,synthetic,ann_003,2024-08-23T22:34:10Z
intent_001179,I don't want to live but I'm scared.,crisis_emergency,,0.9,synthetic,ann_003,2025-02-27T08:07:52Z
intent_001180,I'm concerned about how my data is being used.,feedback_complaint,,0.93,synthetic,ann_003,2025-01-23T06:49:25Z
intent_001181,Can I get an appointment today?,book_appointment,,0.92,synthetic,ann_002,2024-12-11T12:10:17Z
intent_001182,Depression ka assessment karna hai.,assessment_request,,0.95,synthetic,ann_002,2025-01-02T20:33:37Z
intent_001183,"Main bahut bura feeling kar raha hun, kuch kar lunga.",crisis_emergency,,0.9,synthetic,ann_004,2024-06-27T18:26:27Z
intent_001184,I'd like to arrange a therapy session.,book_appointment,,0.96,synthetic,ann_005,2024-10-24T02:26:09Z
intent_001185,My anxiety is stopping me from living my life.,seek_support,,0.95,synthetic,ann_002,2024-08-06T00:21:44Z
intent_001186,I'm having thoughts of self-harm right now.,crisis_emergency,,0.99,synthetic,ann_003,2024-11-07T13:46:21Z
intent_001187,I'm scared of my own thoughts lately.,seek_support,,0.85,synthetic,ann_001,2024-10-04T02:17:59Z
intent_001188,I need to rebook my cancelled appointment.,book_appointment,,0.92,synthetic,ann_001,2024-06-11T01:31:47Z
intent_001189,I've been very overwhelmed and need guidance.,seek_support,book_appointment,0.92,synthetic,ann_005,2024-11-06T11:54:56Z
intent_001190,"Hi, I'm new here.",general_chat,seek_support,0.88,synthetic,ann_004,2025-01-31T22:12:13Z
intent_001191,What is the difference between stress and anxiety?,information_request,assessment_request,0.9,synthetic,ann_001,2024-09-16T03:55:04Z
intent_001192,What are the benefits of therapy?,information_request,,0.88,synthetic,ann_001,2024-08-02T21:56:40Z
intent_001193,Your AI responses are generic and unhelpful.,feedback_complaint,general_chat,0.93,synthetic,ann_005,2025-03-04T18:14:02Z
intent_001194,I don't want to live anymore.,crisis_emergency,,0.99,synthetic,ann_001,2024-08-07T11:20:58Z
intent_001195,What is the fight-or-flight response?,information_request,seek_support,0.95,synthetic,ann_005,2025-01-19T22:40:11Z
intent_001196,I've been crying myself to sleep and need support.,seek_support,,0.92,synthetic,ann_001,2024-11-16T08:43:51Z
intent_001197,The therapist cancelled without notice.,feedback_complaint,,0.88,synthetic,ann_003,2025-03-08T00:14:25Z
intent_001198,I feel like there is no point to anything.,seek_support,book_appointment,0.9,synthetic,ann_002,2024-07-19T21:41:44Z
intent_001199,What does 'going to therapy' actually involve?,information_request,seek_support,0.97,synthetic,ann_001,2025-01-09T05:56:11Z
intent_001200,How long does therapy usually take?,information_request,seek_support,0.97,synthetic,ann_003,2024-08-10T23:40:28Z
intent_001201,I want to set up a video session.,book_appointment,,0.94,synthetic,ann_004,2024-06-29T08:09:28Z
intent_001202,I'd like to track my mental health with assessments.,assessment_request,seek_support,0.93,synthetic,ann_003,2024-08-08T01:36:38Z
intent_001203,What is the fight-or-flight response?,information_request,,0.95,synthetic,ann_005,2024-09-15T16:41:50Z
intent_001204,I feel like crying but I don't even know why.,seek_support,general_chat,0.92,synthetic,ann_003,2025-03-25T20:00:30Z
intent_001205,"I want to start regular sessions, how do I book?",book_appointment,,0.9,synthetic,ann_002,2024-12-19T10:28:40Z
intent_001206,I want to make an appointment for this Thursday.,book_appointment,,0.96,synthetic,ann_001,2025-03-08T13:22:57Z
intent_001207,I want to do the depression test today.,assessment_request,,0.95,synthetic,ann_001,2024-10-28T10:25:11Z
intent_001208,I need to get an appointment booked urgently.,book_appointment,,0.96,synthetic,ann_005,2024-10-29T06:59:01Z
intent_001209,I want to book a session for Thursday.,book_appointment,,0.9,synthetic,ann_003,2025-03-05T08:16:45Z
intent_001210,I feel deeply unhappy and I don't know why.,seek_support,,0.95,synthetic,ann_005,2024-09-18T21:44:20Z
intent_001211,What is emotional regulation?,information_request,assessment_request,0.9,synthetic,ann_004,2024-10-28T16:45:54Z
intent_001212,I've been waiting for a response for too long.,feedback_complaint,,0.95,synthetic,ann_004,2025-03-13T12:16:54Z
intent_001213,I need to get an appointment booked urgently.,book_appointment,,0.9,synthetic,ann_003,2025-02-15T08:43:04Z
intent_001214,I'd like to check my anxiety levels.,assessment_request,,0.93,synthetic,ann_003,2024-07-08T05:13:55Z
intent_001215,I'm thinking about jumping off a bridge.,crisis_emergency,,0.93,synthetic,ann_001,2024-12-22T10:51:20Z
intent_001216,I'm ready to schedule my first appointment.,book_appointment,,0.94,synthetic,ann_003,2025-03-13T03:14:15Z
intent_001217,What medications are used for depression?,information_request,seek_support,0.97,synthetic,ann_005,2024-08-02T13:49:56Z
intent_001218,What are your capabilities?,general_chat,seek_support,0.95,synthetic,ann_003,2024-11-21T03:55:19Z
intent_001219,This platform is too expensive for what it offers.,feedback_complaint,,0.93,synthetic,ann_001,2024-06-22T17:14:14Z
intent_001220,I'm ready to schedule my first appointment.,book_appointment,,0.98,synthetic,ann_001,2025-03-10T10:07:11Z
intent_001221,I'd like to get an appointment booked.,book_appointment,,0.9,synthetic,ann_005,2024-08-17T14:16:17Z
intent_001222,I'd like to assess my current state of mind.,assessment_request,,0.93,synthetic,ann_003,2024-07-24T23:42:15Z
intent_001223,How does journaling help mental health?,information_request,seek_support,0.95,synthetic,ann_004,2024-10-20T20:48:45Z
intent_001224,I'm scared I will hurt myself tonight.,crisis_emergency,,0.93,synthetic,ann_003,2025-03-18T20:49:25Z
intent_001225,I feel like there's no way out except death.,crisis_emergency,seek_support,0.9,synthetic,ann_004,2024-10-20T08:30:24Z
intent_001226,The interface is very unintuitive.,feedback_complaint,,0.95,synthetic,ann_003,2024-06-20T01:30:40Z
intent_001227,I need help working through some really painful feelings.,seek_support,,0.92,synthetic,ann_004,2025-03-11T08:28:53Z
intent_001228,I think I need some support right now.,seek_support,,0.95,synthetic,ann_005,2025-02-15T11:58:04Z
intent_001229,I want to see where I'm at with a proper evaluation.,assessment_request,seek_support,0.93,synthetic,ann_001,2024-10-10T02:36:23Z
intent_001230,Mujhe kisi se baat karni hai.,seek_support,,0.88,synthetic,ann_005,2024-08-23T20:48:44Z
intent_001231,I'm not ready to talk about anything deep yet.,general_chat,,0.85,synthetic,ann_004,2024-11-24T07:54:38Z
intent_001232,I feel overwhelmed by my responsibilities and I'm burning out.,seek_support,,0.85,synthetic,ann_003,2025-02-19T09:26:56Z
intent_001233,What is the Socratic method in therapy?,information_request,,0.9,synthetic,ann_002,2024-08-12T14:05:13Z
intent_001234,I've been waiting for a response for too long.,feedback_complaint,general_chat,0.9,synthetic,ann_004,2024-11-30T23:48:43Z
intent_001235,I want to check if I have anxiety.,assessment_request,seek_support,0.9,synthetic,ann_001,2024-12-04T05:26:01Z
intent_001236,Bahut mushkil ho raha hai sambhalna.,seek_support,,0.92,synthetic,ann_003,2025-01-30T10:11:30Z
intent_001237,Bas hello kehna tha.,general_chat,seek_support,0.92,synthetic,ann_005,2024-08-05T15:55:57Z
intent_001238,What is complex PTSD?,information_request,seek_support,0.92,synthetic,ann_002,2024-08-29T00:22:08Z
intent_001239,Khud ko hurt karna chahta hun.,crisis_emergency,seek_support,0.95,synthetic,ann_004,2024-11-28T14:39:15Z
intent_001240,The interface is very unintuitive.,feedback_complaint,general_chat,0.93,synthetic,ann_003,2024-09-11T06:35:35Z
intent_001241,Your onboarding process was very confusing.,feedback_complaint,general_chat,0.95,synthetic,ann_004,2024-08-13T13:53:56Z
intent_001242,Can I see if there are any openings today?,book_appointment,,0.92,synthetic,ann_002,2025-01-13T13:09:40Z
intent_001243,I want to take a self-assessment test.,assessment_request,,0.97,synthetic,ann_002,2024-12-25T05:54:46Z
intent_001244,"I want to see a therapist, how do I book?",book_appointment,seek_support,0.96,synthetic,ann_005,2024-09-28T11:45:54Z
intent_001245,I want to take a mental health assessment.,assessment_request,,0.9,synthetic,ann_005,2024-09-25T07:44:13Z
intent_001246,I need someone to help me find my way through this.,seek_support,,0.97,synthetic,ann_004,2025-03-02T16:35:39Z
intent_001247,The platform is hard to navigate.,feedback_complaint,,0.85,synthetic,ann_002,2025-01-14T08:46:05Z
intent_001248,I've been having trouble concentrating because of how I feel.,seek_support,,0.9,synthetic,ann_003,2024-07-11T05:37:38Z
intent_001249,I'm in danger right now.,crisis_emergency,seek_support,0.99,synthetic,ann_005,2024-08-13T18:08:15Z
intent_001250,Can you explain what mindfulness is?,information_request,,0.95,synthetic,ann_002,2024-06-16T12:16:23Z
intent_001251,I don't think I can keep myself safe.,crisis_emergency,,0.9,synthetic,ann_001,2024-11-27T00:47:02Z
intent_001252,I feel like I want to end my suffering permanently.,crisis_emergency,,0.97,synthetic,ann_004,2024-11-04T15:53:59Z
intent_001253,This is a terrible experience.,feedback_complaint,,0.88,synthetic,ann_005,2025-03-18T22:59:51Z
intent_001254,I want to set up a consultation.,book_appointment,,0.98,synthetic,ann_005,2024-12-17T00:17:41Z
intent_001255,I feel overwhelmed by my responsibilities and I'm burning out.,seek_support,,0.9,synthetic,ann_001,2024-07-13T02:23:05Z
intent_001256,I feel like I need professional support but I'm not sure where to start.,seek_support,,0.9,synthetic,ann_003,2024-09-17T14:36:21Z
intent_001257,I'm not sure what I need yet.,general_chat,,0.92,synthetic,ann_004,2024-07-23T17:31:18Z
intent_001258,What do you like to talk about?,general_chat,,0.95,synthetic,ann_001,2024-10-12T10:04:56Z
intent_001259,I feel like I need to escape permanently.,crisis_emergency,,0.97,synthetic,ann_005,2025-02-06T17:00:25Z
intent_001260,I want to see where I'm at with a proper evaluation.,assessment_request,information_request,0.97,synthetic,ann_003,2024-10-01T19:17:41Z
intent_001261,Can I set up my first therapy session?,book_appointment,,0.92,synthetic,ann_005,2025-02-05T06:05:51Z
intent_001262,I'd like to assess my current state of mind.,assessment_request,seek_support,0.97,synthetic,ann_002,2025-03-25T15:45:40Z
intent_001263,I want to do the depression test today.,assessment_request,,0.95,synthetic,ann_005,2025-03-15T07:57:28Z
intent_001264,I need help processing some really hard emotions.,seek_support,general_chat,0.85,synthetic,ann_005,2025-03-24T21:07:45Z
intent_001265,I've been matched with the wrong type of therapist.,feedback_complaint,,0.85,synthetic,ann_002,2024-09-22T01:59:18Z
intent_001266,I feel like I'm at my breaking point.,seek_support,,0.92,synthetic,ann_003,2025-02-14T23:24:21Z
intent_001267,I've been having a really hard time lately.,seek_support,,0.92,synthetic,ann_004,2024-09-20T22:23:04Z
intent_001268,Can I schedule a session for sometime next week?,book_appointment,,0.98,synthetic,ann_005,2024-08-05T20:37:38Z
intent_001269,Kaise ho aap?,general_chat,seek_support,0.9,synthetic,ann_002,2024-07-23T03:33:23Z
intent_001270,Apni condition check karni hai test se.,assessment_request,seek_support,0.9,synthetic,ann_003,2024-10-14T11:46:02Z
intent_001271,I feel like death is the only way out.,crisis_emergency,seek_support,0.93,synthetic,ann_002,2025-02-25T08:07:08Z
intent_001272,I need to get an appointment booked urgently.,book_appointment,,0.96,synthetic,ann_004,2024-10-24T21:16:12Z
intent_001273,What is bipolar disorder?,information_request,,0.88,synthetic,ann_003,2024-08-25T21:42:55Z
intent_001274,I can't take this anymore and I'm thinking of a way out.,crisis_emergency,,0.9,synthetic,ann_004,2024-07-25T14:53:28Z
intent_001275,I'm struggling to keep up with life right now.,seek_support,,0.88,synthetic,ann_001,2024-10-14T23:17:56Z
intent_001276,What is motivational interviewing?,information_request,seek_support,0.88,synthetic,ann_001,2024-07-01T11:33:25Z
intent_001277,I need to talk about some things that have been bothering me deeply.,seek_support,,0.97,synthetic,ann_004,2025-02-19T01:03:38Z
intent_001278,I need support to deal with what I'm going through.,seek_support,,0.97,synthetic,ann_004,2025-03-01T21:12:00Z
intent_001279,What is the difference between OCD and anxiety?,information_request,,0.92,synthetic,ann_004,2024-11-05T11:04:36Z
intent_001280,Just wanted to say hi.,general_chat,,0.85,synthetic,ann_003,2024-12-24T21:32:54Z
intent_001281,I feel completely trapped and want to die.,crisis_emergency,seek_support,0.97,synthetic,ann_003,2024-09-09T18:01:41Z
intent_001282,I want to book a morning appointment.,book_appointment,,0.98,synthetic,ann_005,2025-01-18T07:28:30Z
intent_001283,What is GAD-7?,information_request,,0.95,synthetic,ann_002,2025-02-12T00:57:41Z
intent_001284,I'd like to complete an assessment form.,assessment_request,seek_support,0.95,synthetic,ann_003,2024-08-09T15:10:18Z
intent_001285,Can I evaluate my current wellbeing?,assessment_request,information_request,0.9,synthetic,ann_001,2024-11-12T23:28:12Z
intent_001286,Can I evaluate my burnout levels?,assessment_request,,0.97,synthetic,ann_002,2024-12-02T01:06:50Z
intent_001287,I've been fantasizing about dying.,crisis_emergency,,0.97,synthetic,ann_003,2024-11-26T01:08:18Z
intent_001288,I feel really vulnerable and could use some guidance.,seek_support,,0.92,synthetic,ann_001,2024-10-30T00:24:42Z
intent_001289,I think I'm going through depression but I'm not sure.,seek_support,general_chat,0.95,synthetic,ann_005,2025-02-15T10:39:36Z
intent_001290,Kya main apni anxiety test kar sakta hun?,assessment_request,,0.88,synthetic,ann_001,2024-08-08T16:32:24Z
intent_001291,Can I reschedule my appointment?,book_appointment,,0.9,synthetic,ann_005,2024-12-04T14:06:26Z
intent_001292,What is the cycle of trauma?,information_request,,0.97,synthetic,ann_002,2025-01-06T15:19:36Z
intent_001293,How do I get started with booking a therapist?,book_appointment,seek_support,0.94,synthetic,ann_004,2025-02-10T18:06:09Z
intent_001294,I'm scared of what I might do to myself.,crisis_emergency,seek_support,0.99,synthetic,ann_003,2024-07-17T08:53:50Z
intent_001295,I'd like to make an appointment.,book_appointment,,0.92,synthetic,ann_003,2024-08-13T04:45:54Z
intent_001296,I want to complete the full assessment battery.,assessment_request,seek_support,0.95,synthetic,ann_004,2025-01-07T14:36:15Z
intent_001297,I want to arrange a session with a counselor.,book_appointment,,0.94,synthetic,ann_005,2024-11-19T14:15:08Z
intent_001298,What is the difference between coaching and therapy?,information_request,,0.95,synthetic,ann_004,2025-01-21T15:39:16Z
intent_001299,Can you assess my current mental health?,assessment_request,,0.95,synthetic,ann_005,2025-03-13T21:38:34Z
intent_001300,I have overdosed before and I'm thinking of doing it again.,crisis_emergency,seek_support,0.99,synthetic,ann_002,2025-03-11T18:14:10Z
intent_001301,Can we do the GAD-7 today?,assessment_request,,0.93,synthetic,ann_002,2025-02-07T12:26:38Z
intent_001302,Main jeena nahi chahta.,crisis_emergency,,0.95,synthetic,ann_001,2024-10-09T02:35:17Z
intent_001303,Can I get an appointment today?,book_appointment,,0.98,synthetic,ann_004,2025-01-13T02:54:27Z
intent_001304,I want to book a session and need to know the available times.,book_appointment,seek_support,0.98,synthetic,ann_005,2024-09-01T22:16:13Z
intent_001305,Can I book a session for Monday morning?,book_appointment,,0.92,synthetic,ann_002,2024-12-03T16:58:42Z
intent_001306,I want to take a mental wellness quiz.,assessment_request,,0.95,synthetic,ann_005,2024-10-12T03:03:26Z
intent_001307,My relationships are falling apart and I don't know how to cope.,seek_support,,0.9,synthetic,ann_002,2024-07-13T16:35:16Z
intent_001308,Mujhe refund chahiye.,feedback_complaint,general_chat,0.85,synthetic,ann_005,2024-10-20T09:25:36Z
intent_001309,What is the Socratic method in therapy?,information_request,,0.88,synthetic,ann_001,2024-09-11T04:11:42Z
intent_001310,How does therapy actually help people?,information_request,,0.88,synthetic,ann_002,2024-06-17T18:08:03Z
intent_001311,The waiting time is too long.,feedback_complaint,,0.95,synthetic,ann_001,2024-07-14T16:51:15Z
intent_001312,I feel so alone in all of this.,seek_support,book_appointment,0.9,synthetic,ann_005,2025-02-13T19:33:58Z
intent_001313,I've been feeling very stressed and anxious for weeks.,seek_support,general_chat,0.9,synthetic,ann_002,2025-01-18T10:57:05Z
intent_001314,I just wanted to check in.,general_chat,,0.95,synthetic,ann_001,2024-06-02T14:18:24Z
intent_001315,Is there a therapist available this weekend?,book_appointment,,0.9,synthetic,ann_001,2024-09-18T06:25:52Z
intent_001316,Can I take a formal mental health assessment?,assessment_request,information_request,0.95,synthetic,ann_004,2025-02-25T22:12:55Z
intent_001317,PHQ-9 test lena hai mujhe.,assessment_request,seek_support,0.95,synthetic,ann_002,2024-09-20T23:49:41Z
intent_001318,I want to schedule a family therapy session.,book_appointment,seek_support,0.94,synthetic,ann_003,2025-03-01T10:06:28Z
intent_001319,"I want to see someone about my mental health, how do I book?",book_appointment,seek_support,0.96,synthetic,ann_003,2025-01-27T20:36:36Z
intent_001320,Can we keep things light today?,general_chat,,0.92,synthetic,ann_004,2024-10-16T23:42:12Z
intent_001321,What is GAD-7?,information_request,,0.88,synthetic,ann_005,2025-02-02T01:16:20Z
intent_001322,"Hi, I'm new here.",general_chat,seek_support,0.95,synthetic,ann_004,2024-06-05T14:34:17Z
intent_001323,What is a mental health crisis?,information_request,,0.88,synthetic,ann_005,2025-03-27T05:31:39Z
intent_001324,I need help dealing with my trauma.,seek_support,,0.95,synthetic,ann_005,2024-10-12T12:03:04Z
intent_001325,Session book karna hai mujhe.,book_appointment,,0.96,synthetic,ann_003,2024-12-11T03:49:37Z
intent_001326,"I want to see a therapist, how do I book?",book_appointment,,0.92,synthetic,ann_004,2024-10-02T22:34:43Z
intent_001327,Can I take the standard mental health screening?,assessment_request,information_request,0.9,synthetic,ann_002,2024-07-16T09:44:54Z
intent_001328,What is attachment theory?,information_request,,0.95,synthetic,ann_005,2024-12-05T19:45:26Z
intent_001329,I feel so alone in all of this.,seek_support,,0.97,synthetic,ann_001,2024-10-06T14:27:11Z
intent_001330,I'd like to set up fortnightly therapy sessions.,book_appointment,,0.94,synthetic,ann_004,2024-11-29T01:46:09Z
intent_001331,"Hey, what can you help me with?",general_chat,,0.95,synthetic,ann_002,2024-07-14T01:09:03Z
intent_001332,What can I do here?,general_chat,,0.85,synthetic,ann_005,2024-08-07T19:31:08Z
intent_001333,Can we do the depression and anxiety tests?,assessment_request,seek_support,0.95,synthetic,ann_005,2025-02-19T10:17:29Z
intent_001334,There was a technical error during my session.,feedback_complaint,,0.85,synthetic,ann_005,2024-07-26T05:46:09Z
intent_001335,I need emotional support more than anything right now.,seek_support,,0.9,synthetic,ann_003,2024-12-27T18:35:01Z
intent_001336,I feel like there is no point to anything.,seek_support,,0.92,synthetic,ann_002,2025-03-16T19:22:15Z
intent_001337,Is there an appointment available this week?,book_appointment,,0.96,synthetic,ann_002,2024-09-08T00:43:54Z
intent_001338,Let's just talk.,general_chat,seek_support,0.88,synthetic,ann_003,2024-07-15T10:50:53Z
intent_001339,I need immediate help -- I'm not safe.,crisis_emergency,,0.9,synthetic,ann_002,2024-07-24T08:20:13Z
intent_001340,What is motivational interviewing?,information_request,assessment_request,0.95,synthetic,ann_001,2024-11-14T09:58:56Z
intent_001341,I'd like to make an appointment.,book_appointment,seek_support,0.92,synthetic,ann_001,2024-11-19T06:46:38Z
intent_001342,I feel completely hopeless and suicidal.,crisis_emergency,,0.9,synthetic,ann_004,2024-06-25T19:00:16Z
intent_001343,How do antidepressants work?,information_request,seek_support,0.88,synthetic,ann_002,2025-02-16T13:58:02Z
intent_001344,I just want to feel better.,seek_support,,0.92,synthetic,ann_004,2024-10-03T23:10:56Z
intent_001345,I want to book a session for Thursday.,book_appointment,,0.92,synthetic,ann_005,2025-02-04T01:21:21Z
intent_001346,I've been thinking about ways to end my life for weeks.,crisis_emergency,,0.97,synthetic,ann_002,2024-10-03T23:24:43Z
intent_001347,I've been thinking about suicide every day.,crisis_emergency,,0.97,synthetic,ann_003,2024-12-30T01:18:44Z
intent_001348,Hi there!,general_chat,,0.88,synthetic,ann_003,2024-06-25T05:42:30Z
intent_001349,I need to set up a regular appointment.,book_appointment,,0.98,synthetic,ann_005,2024-07-17T03:23:56Z
intent_001350,"Main therapist se milna chahta hun, booking kaise hogi?",book_appointment,,0.94,synthetic,ann_004,2024-10-08T23:58:03Z
intent_001351,I need someone to help me find my way through this.,seek_support,,0.9,synthetic,ann_001,2025-03-24T03:59:58Z
intent_001352,How does trauma affect the brain?,information_request,,0.9,synthetic,ann_002,2025-03-14T19:42:37Z
intent_001353,What are the stages of grief?,information_request,assessment_request,0.9,synthetic,ann_004,2025-02-27T14:03:18Z
intent_001354,I've been having violent thoughts about myself.,crisis_emergency,seek_support,0.97,synthetic,ann_004,2025-02-08T02:47:55Z
intent_001355,What is self-harm and why do people do it?,information_request,seek_support,0.9,synthetic,ann_004,2024-12-29T22:31:14Z
intent_001356,Let's just talk.,general_chat,,0.95,synthetic,ann_003,2024-07-13T14:27:44Z
intent_001357,I feel like I'm falling apart.,seek_support,,0.88,synthetic,ann_005,2024-06-24T07:03:47Z
intent_001358,I want to take a self-assessment test.,assessment_request,seek_support,0.88,synthetic,ann_002,2024-09-16T03:58:21Z
intent_001359,The scheduling system is very confusing.,feedback_complaint,,0.9,synthetic,ann_001,2025-03-11T19:27:01Z
intent_001360,How do I schedule time with a counselor?,book_appointment,,0.98,synthetic,ann_004,2024-11-15T17:06:52Z
intent_001361,Is there a therapist available this weekend?,book_appointment,,0.92,synthetic,ann_002,2024-10-04T07:24:58Z
intent_001362,I'm struggling to find any joy in things I used to love.,seek_support,,0.85,synthetic,ann_001,2024-08-31T04:29:41Z
intent_001363,I've been having a really tough week emotionally.,seek_support,,0.85,synthetic,ann_003,2025-03-09T23:17:08Z
intent_001364,"I'm fine right now, just exploring the app.",general_chat,,0.92,synthetic,ann_005,2024-10-17T02:39:31Z
intent_001365,Can you assess my current mental health?,assessment_request,information_request,0.93,synthetic,ann_005,2024-08-31T16:53:22Z
intent_001366,I feel like ending everything.,crisis_emergency,,0.99,synthetic,ann_002,2025-02-07T09:04:19Z
intent_001367,"Hello, testing testing!",general_chat,,0.9,synthetic,ann_003,2024-08-02T21:37:58Z
intent_001368,"I want to see a therapist, how do I book?",book_appointment,,0.96,synthetic,ann_003,2024-09-05T07:57:59Z
intent_001369,What is the difference between stress and anxiety?,information_request,assessment_request,0.95,synthetic,ann_003,2024-12-27T19:22:36Z
intent_001370,I've been having a lot of self-doubt.,seek_support,general_chat,0.92,synthetic,ann_003,2024-09-17T04:46:07Z
